Idx,Specie,File,Validation,Suggested Specie,Comment
1277,Whistle,channelA_2025-03-18_09-31-26_760_765_0.51.WAV,-100, ,
1278,Whistle,channelA_2025-03-18_09-31-26_850_855_0.59.WAV,-100, ,
1279,Whistle,channelA_2025-03-18_09-31-26_880_885_0.66.WAV,-100, ,
1280,Whistle,channelA_2025-03-18_09-31-26_961_966_0.73.WAV,-100, ,
1281,Whistle,channelA_2025-03-18_09-31-26_964_969_0.58.WAV,-100, ,
1282,Whistle,channelA_2025-03-18_09-31-26_985_990_0.7.WAV,-100, ,
1283,Whistle,channelA_2025-03-18_09-53-17_1165_1170_0.52.WAV,-100, ,
1284,Whistle,channelA_2025-03-18_09-53-17_1240_1245_0.7.WAV,-100, ,
1285,Whistle,channelA_2025-03-18_09-53-17_43_48_0.56.WAV,-100, ,
1286,Whistle,channelA_2025-03-18_09-53-17_598_603_0.58.WAV,-100, ,
1287,Whistle,channelA_2025-03-18_09-53-17_601_606_0.68.WAV,-100, ,
1288,Whistle,channelA_2025-03-18_09-53-17_643_648_0.73.WAV,-100, ,
1289,Whistle,channelA_2025-03-18_09-53-17_646_651_0.55.WAV,-100, ,
1290,Whistle,channelA_2025-03-18_09-53-17_64_69_0.59.WAV,-100, ,
1291,Whistle,channelA_2025-03-18_09-53-17_652_657_0.52.WAV,-100, ,
1292,Whistle,channelA_2025-03-18_09-53-17_706_711_0.67.WAV,-100, ,
1293,Whistle,channelA_2025-03-18_09-53-17_709_714_0.52.WAV,-100, ,
1294,Whistle,channelA_2025-03-18_09-53-17_70_75_0.77.WAV,-100, ,
1295,Whistle,channelA_2025-03-18_09-53-17_751_756_0.77.WAV,-100, ,
1296,Whistle,channelA_2025-03-18_09-53-17_976_981_0.6.WAV,-100, ,
1297,Whistle,channelA_2025-03-18_10-15-08_964_969_0.91.WAV,-100, ,
1298,Whistle,channelA_2025-03-18_10-15-08_967_972_0.65.WAV,-100, ,
1299,Whistle,channelA_2025-03-18_10-15-08_970_975_0.79.WAV,-100, ,
1300,Whistle,channelA_2025-03-18_10-36-59_10_15_0.54.WAV,-100, ,
1301,Whistle,channelA_2025-03-18_10-36-59_31_36_0.54.WAV,-100, ,
1302,Whistle,channelA_2025-03-18_10-58-49_1129_1134_0.66.WAV,-100, ,
1303,Whistle,channelA_2025-03-18_10-58-49_154_159_0.95.WAV,-100, ,
1304,Whistle,channelA_2025-03-18_10-58-49_169_174_0.51.WAV,-100, ,
1305,Whistle,channelA_2025-03-18_10-58-49_724_729_0.78.WAV,-100, ,
1306,Whistle,channelA_2025-03-18_11-20-40_424_429_0.62.WAV,-100, ,
1307,Whistle,channelA_2025-03-18_12-04-22_436_441_0.75.WAV,-100, ,
1308,Whistle,channelA_2025-03-18_12-04-22_463_468_0.94.WAV,-100, ,
1309,Whistle,channelA_2025-03-18_13-31-46_727_732_0.69.WAV,-100, ,
1310,Whistle,channelA_2025-03-18_14-15-28_253_258_0.54.WAV,-100, ,
1311,Whistle,channelA_2025-03-18_16-48-25_1126_1131_0.51.WAV,-100, ,
1312,Whistle,channelA_2025-03-18_17-32-07_244_249_0.52.WAV,-100, ,
1313,Whistle,channelA_2025-03-18_17-53-58_1135_1140_0.82.WAV,-100, ,
1314,Whistle,channelA_2025-03-18_17-53-58_1216_1221_0.51.WAV,-100, ,
1315,Whistle,channelA_2025-03-18_17-53-58_1294_1299_0.53.WAV,-100, ,
1316,Whistle,channelA_2025-03-18_17-53-58_862_867_0.55.WAV,-100, ,
1317,Whistle,channelA_2025-03-18_18-15-49_0_3_0.88.WAV,-100, ,
1318,Whistle,channelA_2025-03-18_18-15-49_1252_1257_0.61.WAV,-100, ,
1319,Whistle,channelA_2025-03-18_18-15-49_154_159_0.68.WAV,-100, ,
1320,Whistle,channelA_2025-03-18_18-15-49_28_33_0.51.WAV,-100, ,
1321,Whistle,channelA_2025-03-18_18-15-49_304_309_0.65.WAV,-100, ,
1322,Whistle,channelA_2025-03-18_18-15-49_310_315_0.88.WAV,-100, ,
1323,Whistle,channelA_2025-03-18_18-15-49_445_450_0.5.WAV,-100, ,
1324,Whistle,channelA_2025-03-18_18-15-49_517_522_0.64.WAV,-100, ,
1325,Whistle,channelA_2025-03-18_18-15-49_64_69_0.66.WAV,-100, ,
1326,Whistle,channelA_2025-03-18_18-37-40_1063_1068_0.63.WAV,-1,,
1327,Whistle,channelA_2025-03-18_18-37-40_988_993_0.57.WAV,0,Ferry,
1328,Whistle,channelA_2025-03-18_18-37-40_994_999_0.68.WAV,0,Ferry,roces
1329,Whistle,channelA_2025-03-18_19-21-22_625_630_0.64.WAV,-1,,roces
1330,Whistle,channelA_2025-03-18_19-21-22_88_93_0.53.WAV,-1,,roces
1331,Whistle,channelA_2025-03-18_19-43-13_628_633_0.53.WAV,-1,,roces
1332,Whistle,channelA_2025-03-18_19-43-13_82_87_0.62.WAV,0,Ambiental,roces
1333,Whistle,channelA_2025-03-18_20-05-04_679_684_0.79.WAV,0,Ambiental,roces
1334,Whistle,channelA_2025-03-18_20-48-46_1153_1158_0.55.WAV,0,Ambiental,roces y clicks
1335,Whistle,channelA_2025-03-18_23-21-43_226_231_0.54.WAV,-1,,
1336,Whistle,channelA_2025-03-18_23-43-34_376_381_0.56.WAV,-1,,
1337,Whistle,channelA_2025-03-19_02-38-21_1072_1077_0.54.WAV,-1,,
1338,Whistle,channelA_2025-03-19_02-38-21_1192_1197_0.6.WAV,-1,,
1339,Whistle,channelA_2025-03-19_03-00-12_154_159_0.58.WAV,-1,,
1340,Whistle,channelA_2025-03-19_03-00-12_271_276_0.66.WAV,0,Ferry,
1341,Whistle,channelA_2025-03-19_03-00-12_31_36_0.55.WAV,0,Whistle,
1342,Whistle,channelA_2025-03-19_03-00-12_727_732_0.7.WAV,0,Ferry,roces y clicks
1343,Whistle,channelA_2025-03-19_06-16-50_508_513_0.81.WAV,0,Ferry,roces y clicks
1344,Whistle,channelA_2025-03-19_08-27-56_820_825_0.58.WAV,0,Ambiental,roces y clicks
1345,Whistle,channelA_2025-03-19_11-44-35_91_96_0.85.WAV,-1,,
1346,Whistle,channelA_2025-03-19_13-55-41_991_996_0.91.WAV,-1,,
1347,Whistle,channelA_2025-03-19_16-06-47_112_117_0.52.WAV,-1,,
1348,Whistle,channelA_2025-03-19_17-56-01_271_276_0.73.WAV,-1,,
1349,Whistle,channelA_2025-03-20_01-34-52_631_636_0.54.WAV,-1,,
1350,Whistle,channelA_2025-03-20_01-56-43_184_189_0.51.WAV,-1,,
1351,Whistle,channelA_2025-03-20_05-35-13_1_6_0.66.WAV,-1,,
1352,Whistle,channelA_2025-03-20_05-35-13_202_207_0.58.WAV,0,Ambiental,roces y clicks
1353,Whistle,channelA_2025-03-20_05-57-04_991_996_0.65.WAV,0,Ambiental,roces y clicks
1354,Whistle,channelA_2025-03-20_06-18-55_178_183_0.73.WAV,-1,,
1355,Whistle,channelA_2025-03-20_06-40-46_637_642_0.94.WAV,-1,,
1356,Whistle,channelA_2025-03-20_07-24-28_154_159_0.72.WAV,-1,,
1357,Whistle,channelA_2025-03-20_07-46-19_241_246_0.83.WAV,-1,,
1358,Whistle,channelA_2025-03-20_08-30-00_907_912_0.58.WAV,-1,,
1359,Whistle,channelA_2025-03-20_08-30-00_967_972_0.52.WAV,0,Motor boat,armónicos motor
1360,Whistle,channelA_2025-03-20_08-51-51_1258_1263_0.54.WAV,-1,,armónicos motor
1361,Whistle,channelA_2025-03-20_08-51-51_328_333_0.54.WAV,-1,,
1362,Whistle,channelA_2025-03-20_08-51-51_514_519_0.53.WAV,-1,,
1363,Whistle,channelA_2025-03-20_09-57-24_1222_1227_0.53.WAV,-1,,
1364,Whistle,channelA_2025-03-20_10-19-15_850_855_0.85.WAV,-100, ,
1365,Whistle,channelA_2025-03-20_10-19-15_859_864_0.86.WAV,-100, ,
1366,Whistle,channelA_2025-03-20_10-19-15_868_873_0.52.WAV,-100, ,
1367,Whistle,channelA_2025-03-20_10-19-15_871_876_0.76.WAV,-100, ,
1368,Whistle,channelA_2025-03-20_10-19-15_877_882_0.99.WAV,-100, ,
1369,Whistle,channelA_2025-03-20_10-19-15_880_885_0.92.WAV,-100, ,
1370,Whistle,channelA_2025-03-20_10-41-06_22_27_0.63.WAV,-100, ,
1371,Whistle,channelA_2025-03-20_10-41-06_232_237_0.57.WAV,-100, ,
1372,Whistle,channelA_2025-03-20_10-41-06_778_783_0.52.WAV,-100, ,
1373,Whistle,channelA_2025-03-20_11-02-57_220_225_0.85.WAV,-100, ,
1374,Whistle,channelA_2025-03-20_11-02-57_631_636_0.72.WAV,-100, ,
1375,Whistle,channelA_2025-03-20_11-02-57_637_642_0.69.WAV,-100, ,
1376,Whistle,channelA_2025-03-20_11-02-57_892_897_0.52.WAV,-100, ,
1377,Whistle,channelA_2025-03-20_11-24-48_1267_1272_0.54.WAV,-100, ,
1378,Whistle,channelA_2025-03-20_11-46-39_487_492_0.66.WAV,-100, ,
1379,Whistle,channelA_2025-03-20_12-08-30_1048_1053_0.58.WAV,-100, ,
1380,Whistle,channelA_2025-03-20_12-08-30_1051_1056_0.64.WAV,-100, ,
1381,Whistle,channelA_2025-03-20_12-08-30_1207_1212_0.53.WAV,-100, ,
1382,Whistle,channelA_2025-03-20_12-08-30_1219_1224_0.64.WAV,-100, ,
1383,Whistle,channelA_2025-03-20_12-08-30_1228_1233_0.68.WAV,-100, ,
1384,Whistle,channelA_2025-03-20_12-08-30_1234_1239_0.94.WAV,-100, ,
1385,Whistle,channelA_2025-03-20_12-08-30_406_411_0.78.WAV,-100, ,
1386,Whistle,channelA_2025-03-20_12-08-30_427_432_0.88.WAV,-100, ,
1387,Whistle,channelA_2025-03-20_12-08-30_445_450_0.51.WAV,-100, ,
1388,Whistle,channelA_2025-03-20_12-08-30_670_675_0.62.WAV,-100, ,
1389,Whistle,channelA_2025-03-20_12-08-30_70_75_0.7.WAV,-100, ,
1390,Whistle,channelA_2025-03-20_12-08-30_721_726_0.66.WAV,-100, ,
1391,Whistle,channelA_2025-03-20_12-08-30_73_78_0.63.WAV,-100, ,
1392,Whistle,channelA_2025-03-20_12-08-30_769_774_0.57.WAV,-100, ,
1393,Whistle,channelA_2025-03-20_12-08-30_934_939_0.85.WAV,-100, ,
1394,Whistle,channelA_2025-03-20_12-30-21_256_261_0.64.WAV,-100, ,
1395,Whistle,channelA_2025-03-20_12-52-12_697_702_0.72.WAV,-100, ,
1396,Whistle,channelA_2025-03-20_12-52-12_718_723_0.62.WAV,-100, ,
1397,Whistle,channelA_2025-03-20_13-57-45_625_630_0.66.WAV,-100, ,
1398,Whistle,channelA_2025-03-20_14-19-36_949_954_0.5.WAV,-100, ,
1399,Whistle,channelA_2025-03-20_14-19-36_982_987_0.52.WAV,-100, ,
1400,Whistle,channelA_2025-03-20_15-03-18_1297_1302_0.6.WAV,-100, ,
1401,Whistle,channelA_2025-03-20_15-25-09_469_474_0.64.WAV,-100, ,
1402,Whistle,channelA_2025-03-20_15-25-09_892_897_0.5.WAV,-100, ,
1403,Whistle,channelA_2025-03-20_15-25-09_940_945_1.0.WAV,-100, ,
1404,Whistle,channelA_2025-03-20_15-47-00_34_39_0.54.WAV,-100, ,
1405,Whistle,channelA_2025-03-20_15-47-00_685_690_0.54.WAV,-100, ,
1406,Whistle,channelA_2025-03-20_16-08-51_109_114_0.51.WAV,-100, ,
1407,Whistle,channelA_2025-03-20_16-08-51_121_126_0.62.WAV,-100, ,
1408,Whistle,channelA_2025-03-20_16-08-51_142_147_0.62.WAV,-100, ,
1409,Whistle,channelA_2025-03-20_16-08-51_676_681_0.66.WAV,-100, ,
1410,Whistle,channelA_2025-03-20_16-08-51_679_684_0.59.WAV,-100, ,
1411,Whistle,channelA_2025-03-20_16-08-51_847_852_0.76.WAV,-100, ,
1412,Whistle,channelA_2025-03-20_16-30-41_490_495_0.8.WAV,-100, ,
1413,Whistle,channelA_2025-03-20_17-14-23_913_918_0.52.WAV,-100, ,
1414,Whistle,channelA_2025-03-20_17-36-14_1135_1140_0.58.WAV,-100, ,
1415,Whistle,channelA_2025-03-20_17-58-05_361_366_0.56.WAV,-100, ,
1416,Whistle,channelA_2025-03-20_17-58-05_760_765_0.6.WAV,-100, ,
1417,Whistle,channelA_2025-03-20_18-19-56_610_615_0.78.WAV,-100, ,
1418,Whistle,channelA_2025-03-20_19-47-20_340_345_0.57.WAV,-100, ,
1419,Whistle,channelA_2025-03-20_20-09-11_109_114_0.55.WAV,-100, ,
1420,Whistle,channelA_2025-03-20_20-09-11_424_429_0.79.WAV,-100, ,
1421,Whistle,channelA_2025-03-20_21-36-35_652_657_0.52.WAV,0,Ambiental,
1422,Whistle,channelA_2025-03-21_00-53-13_568_573_0.55.WAV,0,Ferry,
1423,Whistle,channelA_2025-03-21_03-26-10_1141_1146_0.91.WAV,1,,
1424,Whistle,channelA_2025-03-21_03-26-10_844_849_0.51.WAV,0,Ambiental,roces y clicks
1425,Whistle,channelA_2025-03-21_03-26-10_913_918_0.71.WAV,0,Ambiental,roces y clicks
1426,Whistle,channelA_2025-03-21_04-09-52_223_228_0.72.WAV,-1,,
1427,Whistle,channelA_2025-03-21_05-15-25_175_180_0.74.WAV,-1,,
1428,Whistle,channelA_2025-03-21_05-37-16_1246_1251_0.94.WAV,-1,,
1429,Whistle,channelA_2025-03-21_05-59-07_346_351_0.51.WAV,-1,,
1430,Whistle,channelA_2025-03-21_05-59-07_868_873_0.5.WAV,-1,,
1431,Whistle,channelA_2025-03-21_05-59-07_871_876_0.82.WAV,-1,,
1432,Whistle,channelA_2025-03-21_06-20-58_388_393_0.62.WAV,-1,,
1433,Whistle,channelA_2025-03-21_07-48-22_1069_1074_0.52.WAV,-1,,
1434,Whistle,channelA_2025-03-21_08-10-13_1249_1254_0.54.WAV,-1,,
1435,Whistle,channelA_2025-03-21_08-10-13_1258_1263_0.5.WAV,-1,,
1436,Whistle,channelA_2025-03-21_08-32-04_607_612_0.59.WAV,-100, ,
1437,Whistle,channelA_2025-03-21_08-53-55_904_909_0.69.WAV,-100, ,
1438,Whistle,channelA_2025-03-21_09-15-46_268_273_0.74.WAV,-100, ,
1439,Whistle,channelA_2025-03-21_09-15-46_442_447_0.82.WAV,-100, ,
1440,Whistle,channelA_2025-03-21_09-15-46_445_450_0.69.WAV,-100, ,
1441,Whistle,channelA_2025-03-21_09-15-46_451_456_0.79.WAV,-100, ,
1442,Whistle,channelA_2025-03-21_09-15-46_454_459_0.57.WAV,-100, ,
1443,Whistle,channelA_2025-03-21_09-15-46_457_462_0.77.WAV,-100, ,
1444,Whistle,channelA_2025-03-21_09-15-46_463_468_0.72.WAV,-100, ,
1445,Whistle,channelA_2025-03-21_09-15-46_556_561_0.77.WAV,-100, ,
1446,Whistle,channelA_2025-03-21_09-15-46_559_564_0.75.WAV,-100, ,
1447,Whistle,channelA_2025-03-21_09-15-46_595_600_0.59.WAV,-100, ,
1448,Whistle,channelA_2025-03-21_09-15-46_601_606_0.74.WAV,-100, ,
1449,Whistle,channelA_2025-03-21_09-15-46_604_609_0.72.WAV,-100, ,
1450,Whistle,channelA_2025-03-21_09-15-46_607_612_0.53.WAV,-100, ,
1451,Whistle,channelA_2025-03-21_09-15-46_670_675_0.83.WAV,-100, ,
1452,Whistle,channelA_2025-03-21_09-15-46_676_681_0.84.WAV,-100, ,
1453,Whistle,channelA_2025-03-21_09-15-46_694_699_0.67.WAV,-100, ,
1454,Whistle,channelA_2025-03-21_09-15-46_697_702_0.64.WAV,-100, ,
1455,Whistle,channelA_2025-03-21_09-15-46_712_717_0.63.WAV,-100, ,
1456,Whistle,channelA_2025-03-21_09-15-46_718_723_0.65.WAV,-100, ,
1457,Whistle,channelA_2025-03-21_09-15-46_943_948_0.92.WAV,-100, ,
1458,Whistle,channelA_2025-03-21_09-15-46_949_954_0.71.WAV,-100, ,
1459,Whistle,channelA_2025-03-21_09-37-37_937_942_0.73.WAV,-100, ,
1460,Whistle,channelA_2025-03-21_09-59-28_1171_1176_0.63.WAV,-100, ,
1461,Whistle,channelA_2025-03-21_09-59-28_277_282_0.73.WAV,-100, ,
1462,Whistle,channelA_2025-03-21_09-59-28_502_507_0.82.WAV,-100, ,
1463,Whistle,channelA_2025-03-21_09-59-28_745_750_0.59.WAV,-100, ,
1464,Whistle,channelA_2025-03-21_10-21-19_796_801_0.54.WAV,-100, ,
1465,Whistle,channelA_2025-03-21_11-05-01_1000_1005_0.53.WAV,-100, ,
1466,Whistle,channelA_2025-03-21_11-05-01_1003_1008_0.79.WAV,-100, ,
1467,Whistle,channelA_2025-03-21_11-05-01_1024_1029_0.63.WAV,-100, ,
1468,Whistle,channelA_2025-03-21_11-05-01_1027_1032_0.81.WAV,-100, ,
1469,Whistle,channelA_2025-03-21_11-05-01_1033_1038_0.7.WAV,-100, ,
1470,Whistle,channelA_2025-03-21_11-05-01_1039_1044_0.54.WAV,-100, ,
1471,Whistle,channelA_2025-03-21_11-05-01_1048_1053_0.54.WAV,-100, ,
1472,Whistle,channelA_2025-03-21_11-05-01_1108_1113_0.94.WAV,-100, ,
1473,Whistle,channelA_2025-03-21_11-05-01_1111_1116_0.53.WAV,-100, ,
1474,Whistle,channelA_2025-03-21_11-05-01_1117_1122_0.57.WAV,-100, ,
1475,Whistle,channelA_2025-03-21_11-05-01_1123_1128_0.56.WAV,-100, ,
1476,Whistle,channelA_2025-03-21_11-05-01_1126_1131_0.56.WAV,-100, ,
1477,Whistle,channelA_2025-03-21_11-05-01_1129_1134_0.75.WAV,-100, ,
1478,Whistle,channelA_2025-03-21_11-05-01_1153_1158_0.63.WAV,-100, ,
1479,Whistle,channelA_2025-03-21_11-05-01_1162_1167_0.81.WAV,-100, ,
1480,Whistle,channelA_2025-03-21_11-05-01_1174_1179_0.8.WAV,-100, ,
1481,Whistle,channelA_2025-03-21_11-05-01_1177_1182_0.64.WAV,-100, ,
1482,Whistle,channelA_2025-03-21_11-05-01_1183_1188_0.67.WAV,-100, ,
1483,Whistle,channelA_2025-03-21_11-05-01_1228_1233_0.78.WAV,-100, ,
1484,Whistle,channelA_2025-03-21_11-05-01_1231_1236_0.55.WAV,-100, ,
1485,Whistle,channelA_2025-03-21_11-05-01_1234_1239_0.9.WAV,-100, ,
1486,Whistle,channelA_2025-03-21_11-05-01_1246_1251_0.83.WAV,-100, ,
1487,Whistle,channelA_2025-03-21_11-05-01_1249_1254_0.61.WAV,-100, ,
1488,Whistle,channelA_2025-03-21_11-05-01_1252_1257_0.64.WAV,-100, ,
1489,Whistle,channelA_2025-03-21_11-05-01_1255_1260_0.72.WAV,-100, ,
1490,Whistle,channelA_2025-03-21_11-05-01_1258_1263_0.98.WAV,-100, ,
1491,Whistle,channelA_2025-03-21_11-05-01_1273_1278_0.68.WAV,-100, ,
1492,Whistle,channelA_2025-03-21_11-05-01_1291_1296_0.59.WAV,-100, ,
1493,Whistle,channelA_2025-03-21_11-05-01_1294_1299_0.54.WAV,-100, ,
1494,Whistle,channelA_2025-03-21_11-05-01_262_267_0.57.WAV,-100, ,
1495,Whistle,channelA_2025-03-21_11-05-01_268_273_0.56.WAV,-100, ,
1496,Whistle,channelA_2025-03-21_11-05-01_622_627_0.73.WAV,-100, ,
1497,Whistle,channelA_2025-03-21_11-05-01_97_102_0.73.WAV,-100, ,
1498,Whistle,channelA_2025-03-21_11-26-52_1276_1281_0.54.WAV,-100, ,
1499,Whistle,channelA_2025-03-21_11-26-52_1279_1284_0.59.WAV,-100, ,
1500,Whistle,channelA_2025-03-21_11-26-52_1282_1287_0.68.WAV,-100, ,
1501,Whistle,channelA_2025-03-21_11-26-52_163_168_0.61.WAV,-100, ,
1502,Whistle,channelA_2025-03-21_11-26-52_436_441_0.91.WAV,-100, ,
1503,Whistle,channelA_2025-03-21_11-26-52_457_462_0.9.WAV,-100, ,
1504,Whistle,channelA_2025-03-21_11-26-52_511_516_0.82.WAV,-100, ,
1505,Whistle,channelA_2025-03-21_11-26-52_514_519_0.71.WAV,-100, ,
1506,Whistle,channelA_2025-03-21_11-26-52_523_528_0.87.WAV,-100, ,
1507,Whistle,channelA_2025-03-21_11-26-52_526_531_0.97.WAV,-100, ,
1508,Whistle,channelA_2025-03-21_11-26-52_565_570_0.93.WAV,-100, ,
1509,Whistle,channelA_2025-03-21_11-26-52_568_573_0.59.WAV,-100, ,
1510,Whistle,channelA_2025-03-21_11-26-52_571_576_0.7.WAV,-100, ,
1511,Whistle,channelA_2025-03-21_11-26-52_901_906_0.53.WAV,-100, ,
1512,Whistle,channelA_2025-03-21_11-26-52_907_912_0.74.WAV,-100, ,
1513,Whistle,channelA_2025-03-21_11-48-43_1024_1029_0.84.WAV,-100, ,
1514,Whistle,channelA_2025-03-21_11-48-43_1075_1080_0.56.WAV,-100, ,
1515,Whistle,channelA_2025-03-21_11-48-43_1078_1083_0.77.WAV,-100, ,
1516,Whistle,channelA_2025-03-21_11-48-43_1120_1125_0.69.WAV,-100, ,
1517,Whistle,channelA_2025-03-21_11-48-43_1123_1128_0.92.WAV,-100, ,
1518,Whistle,channelA_2025-03-21_11-48-43_1132_1137_0.77.WAV,-100, ,
1519,Whistle,channelA_2025-03-21_11-48-43_1135_1140_0.78.WAV,-100, ,
1520,Whistle,channelA_2025-03-21_11-48-43_1156_1161_0.57.WAV,-100, ,
1521,Whistle,channelA_2025-03-21_11-48-43_1174_1179_0.53.WAV,-100, ,
1522,Whistle,channelA_2025-03-21_11-48-43_1186_1191_0.8.WAV,-100, ,
1523,Whistle,channelA_2025-03-21_11-48-43_127_132_0.56.WAV,-100, ,
1524,Whistle,channelA_2025-03-21_11-48-43_169_174_0.55.WAV,-100, ,
1525,Whistle,channelA_2025-03-21_11-48-43_181_186_0.51.WAV,-100, ,
1526,Whistle,channelA_2025-03-21_11-48-43_217_222_0.74.WAV,-100, ,
1527,Whistle,channelA_2025-03-21_11-48-43_220_225_0.64.WAV,-100, ,
1528,Whistle,channelA_2025-03-21_11-48-43_226_231_0.6.WAV,-100, ,
1529,Whistle,channelA_2025-03-21_11-48-43_232_237_0.75.WAV,-100, ,
1530,Whistle,channelA_2025-03-21_11-48-43_268_273_0.54.WAV,-100, ,
1531,Whistle,channelA_2025-03-21_11-48-43_49_54_0.56.WAV,-100, ,
1532,Whistle,channelA_2025-03-21_11-48-43_52_57_0.63.WAV,-100, ,
1533,Whistle,channelA_2025-03-21_11-48-43_55_60_0.9.WAV,-100, ,
1534,Whistle,channelA_2025-03-21_11-48-43_58_63_0.67.WAV,-100, ,
1535,Whistle,channelA_2025-03-21_11-48-43_64_69_0.6.WAV,-100, ,
1536,Whistle,channelA_2025-03-21_11-48-43_67_72_0.93.WAV,-100, ,
1537,Whistle,channelA_2025-03-21_11-48-43_706_711_0.56.WAV,-100, ,
1538,Whistle,channelA_2025-03-21_11-48-43_70_75_0.5.WAV,-100, ,
1539,Whistle,channelA_2025-03-21_11-48-43_715_720_0.66.WAV,-100, ,
1540,Whistle,channelA_2025-03-21_11-48-43_865_870_0.66.WAV,-100, ,
1541,Whistle,channelA_2025-03-21_11-48-43_910_915_0.73.WAV,-100, ,
1542,Whistle,channelA_2025-03-21_11-48-43_922_927_0.7.WAV,-100, ,
1543,Whistle,channelA_2025-03-21_12-10-34_10_15_0.51.WAV,-100, ,
1544,Whistle,channelA_2025-03-21_12-10-34_1180_1185_0.56.WAV,-100, ,
1545,Whistle,channelA_2025-03-21_12-10-34_1189_1194_0.6.WAV,-100, ,
1546,Whistle,channelA_2025-03-21_12-10-34_13_18_0.55.WAV,-100, ,
1547,Whistle,channelA_2025-03-21_12-10-34_280_285_0.65.WAV,-100, ,
1548,Whistle,channelA_2025-03-21_12-10-34_370_375_0.81.WAV,-100, ,
1549,Whistle,channelA_2025-03-21_12-10-34_7_12_0.6.WAV,-100, ,
1550,Whistle,channelA_2025-03-21_12-32-25_622_627_0.6.WAV,-100, ,
1551,Whistle,channelA_2025-03-21_13-16-07_637_642_0.54.WAV,-100, ,
1552,Whistle,channelA_2025-03-21_13-37-58_619_624_0.75.WAV,-100, ,
1553,Whistle,channelA_2025-03-21_13-37-58_622_627_0.83.WAV,-100, ,
1554,Whistle,channelA_2025-03-21_13-37-58_961_966_0.85.WAV,-100, ,
1555,Whistle,channelA_2025-03-21_13-37-58_964_969_0.85.WAV,-100, ,
1556,Whistle,channelA_2025-03-21_16-54-38_568_573_0.56.WAV,-100, ,
1557,Whistle,channelA_2025-03-21_18-22-02_1021_1026_0.54.WAV,-100, ,
1558,Whistle,channelA_2025-03-21_18-22-02_13_18_0.65.WAV,-100, ,
1559,Whistle,channelA_2025-03-21_18-22-02_19_24_0.64.WAV,-100, ,
1560,Whistle,channelA_2025-03-21_18-22-02_280_285_0.5.WAV,-100, ,
1561,Whistle,channelA_2025-03-21_18-22-02_289_294_0.83.WAV,-100, ,
1562,Whistle,channelA_2025-03-21_18-43-53_637_642_0.72.WAV,-100, ,
1563,Whistle,channelA_2025-03-21_19-05-44_1303_1308_0.53.WAV,-100, ,
1564,Whistle,channelA_2025-03-21_19-05-44_319_324_0.66.WAV,-100, ,
1565,Whistle,channelA_2025-03-21_19-27-35_553_558_0.6.WAV,-100, ,
1566,Whistle,channelA_2025-03-21_19-49-26_499_504_0.67.WAV,-100, ,
1567,Whistle,channelA_2025-03-21_20-11-17_592_597_0.81.WAV,-100, ,
1568,Whistle,channelA_2025-03-21_20-11-17_739_744_0.54.WAV,-100, ,
1569,Whistle,channelA_2025-03-21_20-11-17_742_747_0.76.WAV,-100, ,
1570,Whistle,channelA_2025-03-21_20-11-17_745_750_0.77.WAV,-100, ,
1571,Whistle,channelA_2025-03-21_20-11-17_748_753_0.71.WAV,-100, ,
1572,Whistle,channelA_2025-03-21_20-33-08_556_561_0.52.WAV,-100, ,
1573,Whistle,channelA_2025-03-21_20-33-08_559_564_0.54.WAV,-100, ,
1574,Whistle,channelA_2025-03-21_20-33-08_607_612_0.63.WAV,-100, ,
1575,Whistle,channelA_2025-03-21_20-54-59_1162_1167_0.62.WAV,-100, ,
1576,Whistle,channelA_2025-03-21_20-54-59_1168_1173_0.83.WAV,-100, ,
1577,Whistle,channelA_2025-03-21_20-54-59_310_315_0.83.WAV,-100, ,
1578,Whistle,channelA_2025-03-21_20-54-59_634_639_0.91.WAV,-100, ,
1579,Whistle,channelA_2025-03-21_20-54-59_637_642_0.67.WAV,-100, ,
1580,Whistle,channelA_2025-03-21_20-54-59_640_645_0.86.WAV,-100, ,
1581,Whistle,channelA_2025-03-21_20-54-59_661_666_0.89.WAV,-100, ,
1582,Whistle,channelA_2025-03-21_20-54-59_682_687_0.54.WAV,-100, ,
1583,Whistle,channelA_2025-03-21_20-54-59_706_711_0.78.WAV,-100, ,
1584,Whistle,channelA_2025-03-21_20-54-59_712_717_0.9.WAV,-100, ,
1585,Whistle,channelA_2025-03-21_20-54-59_718_723_0.69.WAV,-100, ,
1586,Whistle,channelA_2025-03-21_20-54-59_730_735_0.95.WAV,-100, ,
1587,Whistle,channelA_2025-03-21_20-54-59_739_744_0.93.WAV,-100, ,
1588,Whistle,channelA_2025-03-21_20-54-59_742_747_0.81.WAV,-100, ,
1589,Whistle,channelA_2025-03-21_20-54-59_745_750_0.8.WAV,-100, ,
1590,Whistle,channelA_2025-03-21_20-54-59_748_753_0.85.WAV,-100, ,
1591,Whistle,channelA_2025-03-21_20-54-59_751_756_0.69.WAV,-100, ,
1592,Whistle,channelA_2025-03-21_20-54-59_754_759_0.91.WAV,-100, ,
1593,Whistle,channelA_2025-03-21_20-54-59_757_762_0.77.WAV,-100, ,
1594,Whistle,channelA_2025-03-21_20-54-59_760_765_0.78.WAV,-100, ,
1595,Whistle,channelA_2025-03-21_20-54-59_91_96_0.73.WAV,-100, ,
